	Kingdom	Phylum	Class	Order	Family	Genus	Species
FASV1033	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV1034	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	subulata
FASV1035	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
FASV1036	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	kiliense
FASV1037	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV1040	Fungi	Rozellomycota	NA	NA	NA	NA	NA
FASV1041	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	vaughanmartiniae
FASV1042	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	acuminatus
FASV1043	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV1044	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	vermicola
FASV1045	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Oculimacula	yallundae
FASV1046	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	penicillioides
FASV1047	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	uvarum
FASV1048	Fungi	Aphelidiomycota	Aphelidiomycetes	GS16	NA	NA	NA
FASV1050	Fungi	NA	NA	NA	NA	NA	NA
FASV1051	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	mucidum
FASV1052	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
FASV1053	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Dendryphion	europaeum
FASV1054	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV1055	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Flagelloscypha	minutissima
FASV1056	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1057	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	NA
FASV1058	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	mucidum
FASV1059	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
FASV1060	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	cereale
FASV1061	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV1062	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	viride
FASV1063	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	brassicae
FASV1064	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	bialowiezense
FASV1065	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV1066	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV1067	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
FASV1068	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
FASV1069	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Actinomucor	elegans
FASV1070	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Papulaspora	funabasensis
FASV1071	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	brassicae
FASV1072	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV1073	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	moseri
FASV1074	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	laurentii
FASV1075	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	tshawytschae
FASV1076	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV1077	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	metachromatica
FASV1078	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV1079	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV1080	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	alternatum
FASV1081	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	NA
FASV1082	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	verrucispermus
FASV1083	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Emmonsiellopsis	coralliformis
FASV1084	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	mexicana
FASV1085	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	pyriformis
FASV1086	Fungi	Aphelidiomycota	NA	NA	NA	NA	NA
FASV1087	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	equina
FASV1088	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV1089	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
FASV1090	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	tenuissimum
FASV1091	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	longispora
FASV1092	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV1093	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1094	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	sordidulum
FASV1095	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
FASV1096	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1097	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	acuminatus
FASV1098	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	NA
FASV1099	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	phaeopunctatus
FASV1100	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Clohesyomyces	NA
FASV1102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	radicina
FASV1103	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Robillarda	sessilis
FASV1104	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	mucidum
FASV1105	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metacordyceps	chlamydosporia
FASV1106	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV1107	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	hollandica
FASV1108	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	conoides
FASV1109	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	NA
FASV1110	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV1111	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1112	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	aeria
FASV1113	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	basicola
FASV1114	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pulvinula	NA
FASV1115	Fungi	NA	NA	NA	NA	NA	NA
FASV1116	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV1117	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
FASV1118	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV1119	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	delbrueckii
FASV1120	Fungi	NA	NA	NA	NA	NA	NA
FASV1121	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	rubrococca
FASV1122	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV1123	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	frias
FASV1124	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV1125	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	NA
FASV1126	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	phyllogena
FASV1127	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1128	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV1129	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV1130	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	taiwanensis
FASV1133	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	NA
FASV1134	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV1135	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	terreus
FASV1136	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	grisea
FASV1137	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniales_fam_Incertae_sedis	Holtermanniella	takashimae
FASV1138	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV1139	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	malorum
FASV1140	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	herbamans
FASV1141	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	armeniacum
FASV1142	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	herbamans
FASV1143	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	schachtii
FASV1144	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	bassiana
FASV1145	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV1146	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV1147	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	cuneirostrum
FASV1148	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV1149	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	parvulum
FASV1150	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1151	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV1152	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV1153	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	carnescens
FASV1154	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	spirotrichum
FASV1155	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS05	NA	NA	NA
FASV1156	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	grisea
FASV1157	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV1159	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV1160	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	lobatum
FASV1161	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	hirtus
FASV1162	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV1163	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	exigua
FASV1164	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV1165	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	chlamydospora
FASV1166	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	rosae
FASV1168	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV1169	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	spicifera
FASV1170	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV1171	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1172	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV1173	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV1174	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetaceae	NA	NA
FASV1175	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Occultibambusaceae	Brunneofusispora	sinensis
FASV1176	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	rosea
FASV1177	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV1178	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pilosum
FASV1179	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
FASV1180	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	NA
FASV1181	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV1182	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV1183	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
FASV1184	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	muscae
FASV1185	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV1186	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	brocae
FASV1187	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	angustispirale
FASV1188	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
FASV1189	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	phaeopunctatus
FASV1190	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	NA	NA
FASV1191	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Eucasphaeria	NA
FASV1192	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
FASV1193	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	chartarum
FASV1194	Fungi	NA	NA	NA	NA	NA	NA
FASV1195	Fungi	NA	NA	NA	NA	NA	NA
FASV1196	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	primulinum
FASV1197	Fungi	NA	NA	NA	NA	NA	NA
FASV1198	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	rosae
FASV1199	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV1200	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
FASV1201	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV1202	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Ramophialophora	NA
FASV1203	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV1204	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV1205	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV1206	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
FASV1207	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	tephrensis
FASV1209	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
FASV1210	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	sebi
FASV1211	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV1212	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Vermispora	fusarina
FASV1213	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	oligotrophica
FASV1214	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	pullulans
FASV1215	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV1216	Fungi	Aphelidiomycota	NA	NA	NA	NA	NA
FASV1217	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	pullulans
