"from"	"to"	"weight"	"color"	"arrow.size"
"290"	"BASV121"	"BASV1052"	1	"darkgreen"	5
"291"	"BASV121"	"BASV1362"	1	"darkgreen"	5
"292"	"BASV121"	"BASV1510"	1	"darkgreen"	5
"293"	"BASV121"	"BASV2214"	1	"darkgreen"	5
"294"	"BASV121"	"FASV3"	1	"darkred"	5
"295"	"BASV121"	"FASV8"	1	"darkred"	5
"296"	"BASV121"	"FASV14"	1	"darkgreen"	5
"297"	"BASV121"	"FASV37"	1	"darkred"	5
"298"	"BASV121"	"FASV69"	1	"darkred"	5
"299"	"BASV121"	"FASV125"	1	"darkred"	5
"300"	"BASV121"	"FASV187"	1	"darkgreen"	5
"301"	"BASV121"	"FASV391"	1	"darkgreen"	5
"302"	"BASV121"	"FASV400"	1	"darkred"	5
"303"	"BASV121"	"FASV587"	1	"darkgreen"	5
"304"	"BASV121"	"FASV739"	1	"darkgreen"	5
"305"	"BASV125"	"BASV267"	1	"darkgreen"	5
"306"	"BASV125"	"BASV347"	1	"darkgreen"	5
"307"	"BASV125"	"BASV878"	1	"darkgreen"	5
"308"	"BASV125"	"BASV932"	1	"darkgreen"	5
"309"	"BASV125"	"BASV1231"	1	"darkgreen"	5
"310"	"BASV125"	"BASV1784"	1	"darkgreen"	5
"311"	"BASV125"	"FASV60"	1	"darkgreen"	5
"312"	"BASV125"	"FASV104"	1	"darkgreen"	5
"313"	"BASV125"	"FASV108"	1	"darkgreen"	5
"314"	"BASV125"	"FASV137"	1	"darkgreen"	5
"315"	"BASV125"	"FASV171"	1	"darkgreen"	5
"316"	"BASV125"	"FASV187"	1	"darkgreen"	5
"317"	"BASV125"	"FASV386"	1	"darkgreen"	5
"318"	"BASV136"	"BASV166"	1	"darkgreen"	5
"319"	"BASV136"	"BASV188"	1	"darkgreen"	5
"320"	"BASV136"	"BASV280"	1	"darkgreen"	5
"321"	"BASV136"	"BASV777"	1	"darkgreen"	5
"322"	"BASV136"	"BASV851"	1	"darkgreen"	5
"323"	"BASV136"	"BASV3864"	1	"darkgreen"	5
"324"	"BASV136"	"FASV18"	1	"darkgreen"	5
"325"	"BASV136"	"FASV40"	1	"darkgreen"	5
"326"	"BASV136"	"FASV51"	1	"darkgreen"	5
"327"	"BASV136"	"FASV58"	1	"darkgreen"	5
"328"	"BASV136"	"FASV82"	1	"darkgreen"	5
"329"	"BASV136"	"FASV125"	1	"darkgreen"	5
"330"	"BASV136"	"FASV134"	1	"darkgreen"	5
"331"	"BASV136"	"FASV203"	1	"darkgreen"	5
"332"	"BASV136"	"FASV276"	1	"darkgreen"	5
"333"	"BASV136"	"FASV482"	1	"darkgreen"	5
"334"	"BASV136"	"FASV529"	1	"darkgreen"	5
"335"	"BASV136"	"FASV653"	1	"darkgreen"	5
"336"	"BASV137"	"BASV200"	1	"darkgreen"	5
"337"	"BASV137"	"BASV461"	1	"darkred"	5
"338"	"BASV137"	"BASV497"	1	"darkgreen"	5
"339"	"BASV137"	"BASV2264"	1	"darkgreen"	5
"340"	"BASV137"	"BASV7162"	1	"darkgreen"	5
"341"	"BASV137"	"FASV3"	1	"darkgreen"	5
"342"	"BASV137"	"FASV29"	1	"darkgreen"	5
"343"	"BASV137"	"FASV76"	1	"darkred"	5
"344"	"BASV137"	"FASV104"	1	"darkgreen"	5
"345"	"BASV137"	"FASV129"	1	"darkred"	5
"346"	"BASV137"	"FASV144"	1	"darkred"	5
"347"	"BASV137"	"FASV595"	1	"darkgreen"	5
"348"	"BASV137"	"FASV611"	1	"darkred"	5
"349"	"BASV137"	"FASV1343"	1	"darkred"	5
"350"	"BASV160"	"BASV200"	1	"darkred"	5
"351"	"BASV160"	"BASV232"	1	"darkgreen"	5
"352"	"BASV160"	"BASV2364"	1	"darkgreen"	5
"353"	"BASV160"	"BASV2861"	1	"darkgreen"	5
"354"	"BASV160"	"BASV2912"	1	"darkgreen"	5
"355"	"BASV160"	"BASV3276"	1	"darkred"	5
"356"	"BASV160"	"BASV3385"	1	"darkgreen"	5
"357"	"BASV160"	"FASV14"	1	"darkgreen"	5
"358"	"BASV160"	"FASV29"	1	"darkred"	5
"359"	"BASV160"	"FASV35"	1	"darkred"	5
"360"	"BASV160"	"FASV40"	1	"darkred"	5
"361"	"BASV160"	"FASV102"	1	"darkgreen"	5
"362"	"BASV160"	"FASV309"	1	"darkgreen"	5
"363"	"BASV160"	"FASV386"	1	"darkgreen"	5
"364"	"BASV166"	"FASV8"	1	"darkred"	5
"365"	"BASV166"	"FASV20"	1	"darkgreen"	5
"366"	"BASV166"	"FASV30"	1	"darkgreen"	5
"367"	"BASV166"	"FASV32"	1	"darkgreen"	5
"368"	"BASV166"	"FASV66"	1	"darkred"	5
"369"	"BASV166"	"FASV76"	1	"darkgreen"	5
