	m1cmr2	m1cmr3	m1cmt2	m1cmt3	m1rmr2	m1rmr3	m1rmt2	m2cmr2	m2cmr3	m2cmt2	m2rmr2	m2rmr3	m2rmt2	m2rmt3	m3cmr2	m3cmr3	m3cmt2	m3cmt3	m3rmr2	m3rmr3	m3rmt3	m4rmr2	m4rmr3	m4rmt2	m4rmt3	p1cmb1	p1cmb2	p1cmb3	p1rmb1	p1rmb2	p1rmb3	p2cmb1	p2cmb2	p2cmb3	p2rmb1	p2rmb2	p2rmb3	p3cmb1	p3cmb2	p3cmb3	p3rmb1	p3rmb2	p3rmb3	p4rmb1	p4rmb2	p4rmb3	q1cmr2	q1cmr3	q1cmt2	q1cmt3	q1rmr2	q1rmr3	q1rmt2	q1rmt3	q2cmr2	q2cmr3	q2cmt2	q2cmt3	q2rmr2	q2rmr3	q2rmt2	q2rmt3	q3cmr2	q3cmr3	q3cmt2	q3rmr2	q3rmr3	q3rmt2	q3rmt3	q4rmr2	q4rmr3	q4rmt3	s1cmr2	s1cmr3	s1cmt2	s1cmt3	s1rmr2	s1rmr3	s1rmt3	s2cmr2	s2cmr3	s2cmt2	s2cmt3	s2rmr2	s2rmr3	s2rmt2	s2rmt3	s3cmr2	s3cmr3	s3cmt3	s3rmr2	s3rmr3	s3rmt3
FASV2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2819	0	0.000187573270809	0	0.00044120891242	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107365256603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	3.58E-05	0	0	0	6.77E-05	0	0.000867732738317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100715077047	0.00017040129505	0	0	0	0	0	0	0	0	0	0	4.27E-05	0
FASV2820	0	0.000562719812427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163305299257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180979096914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52E-05	0	0	0	0	0	0	0	5.71E-05	0	0	0	0
FASV2821	0	0	0	0	0	0	0	0	0	0	0	3.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84E-05	0.000134048257373	0.000355998576006	0	0	0	0	0.000134770889488	0.000345866890657	0	0	0	0	0	0.000104675505932	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000292056074766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2824	0	0	0	0	0.000137494843943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135354629128	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0
FASV2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29E-05	0	0	0	0	0	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2827	0	0.000140679953107	0	0	0	0	0	2.35E-05	0	0	0	6.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-05	0
FASV2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59E-05	0	0	0	0	0	0	0	0	0	0.000644053241735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2830	0	9.38E-05	0	0	0	0	0.000259201658891	0	7.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-05	6.74E-05	0	0	0	0	0	4.09E-05	0	0	2.79E-05	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2832	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-05	0
FASV2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134048257373	0	0	0	9.77E-05	0	0	0	0.000128810648347	0	0	0	0	0	0	0	0	0.000380517503805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103799045049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252929769834	0	0	0	0	0
FASV2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2836	3.73E-05	9.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-05	0	0	0.000134048257373	0	0	0	0	0	0	0	8.59E-05	9.05E-05	0.00024672067108	0	4.09E-05	0	0	0	0	3.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030303030303	0	0	0	0	0	0	0	0	0	0.000103799045049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0
FASV2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	0	0.000326610598514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209304538103	0	0	0	0
FASV2840	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	9.05E-05	0	0	4.09E-05	0	0	0	0	0	0	4.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	4.27E-05	0
FASV2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000509969911775	0	0	0	0	0	0	0.000146563095413	5.51E-05	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2843	0	0	0	0	0	0	0	0	0	0	0	6.38E-05	0	0.001438553226469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	0	0	0	0	0	0	0	3.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172801105927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205240473421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2845	0	0	0	0	0	0.000796654052977	0	2.35E-05	0.000140272127928	0	0	0	0	0	0	0	0	0	0.000105842506351	0	0	0	0.000221827861579	0	0	0.000152990973533	7.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	0	0	0	5.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152643790451	0	0	0	0	0	0.000125470514429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273807568041	0	0	0	8.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	6.93E-05	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102838338132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0	0
FASV2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375610366846	0.00027555800496	0	0.00030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000125203455615	0	0	0	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2852	0	0	0	0	0	0	0.000259201658891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225869597952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2853	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178977323573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012256904723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2854	0	0	0	0	0	0	0	0	0	0.000536711034779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074548978679	0.000218388294387	0	0	5.53E-05	0	0	0	0	0	0	0
FASV2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167112299465	0.000177512692157	0.000201085863664	0	0	0	0.000149097957358	0	0	0	0	0	8.43E-05	0	0	0	4.27E-05	0
FASV2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	9.05E-05	0	0	0	0	0	0	0	0	0.000273807568041	0	0	0	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000642133860212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2857	0	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0.000205507603781	0	1.64E-05	0	0	0	0	0	0	0	0	0.000107365256603	0	0	0	0	0	0	0	4.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019687505593	0	0	0	0	0	0	0	0.000125203455615	0	0	0	0	0	0	0	0	0	0	3.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2858	0	4.69E-05	0	0	0	0	0	0	0.000140272127928	0	0	0.000127648710748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0	0	3.45E-05	0	0	0	0	0	0	0	0	0	0.001107608417824	0	0	0	0	0	0	0	0	0	0	0	0
FASV2859	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	0.000150579731968	0	0	0	0	0	0	0.000134048257373	0	0	0	0	0	0	0	0	0	0	3.67E-05	8.19E-05	0	0	0.000223058692318	0	0	5.48E-05	0	0	0	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0.000151515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71E-05	0	0	0	0
FASV2860	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	6.11E-05	0	0	0	0	0	0	0	0	0	0	0.00040797592942	0	0	0	0	0	0	9.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462772521596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2861	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	0	0.000879805089334	0	0	0	0	0	0	0	0	0	0	0.00024513809446	0	0	0	0	0	0	4.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001224789744427	0	0	0	0.000143181858858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	0	4.22E-05	0	0	0	0	0	0	0	0	0	0	0.000664893617021	0	7.88E-05	0	0.000171249167539	0	0	0.000299183656024	0
FASV2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-05	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2866	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012396181976	0	0	0	0	0	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164480447387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0	0
FASV2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205676676265	6.77E-05	0	0	0	0	0	0	0	0	0	0.000642133860212	4.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2874	7.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2875	0	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2876	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472305710605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2877	0	0	0	0	0	0	0	0	0	0	0.000526315789474	0.000223385243809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2878	0	4.69E-05	0	0	0	0	0	0	0	0	0	9.57E-05	0	0	0	0	0	0	0	0	0	0	0.000443655723159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	0	0	4.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV2880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135354629128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100715077047	0	0	0	0	0	0	0	0	0	0	0	0	0
