"q1cmr2"	"q1cmr3"	"q1cmt2"	"q1cmt3"	"q1rmr2"	"q1rmr3"	"q1rmt2"	"q1rmt3"	"q2cmr2"	"q2cmr3"	"q2cmt2"	"q2cmt3"	"q2rmr2"	"q2rmr3"	"q2rmt2"	"q2rmt3"	"q3cmr2"	"q3cmr3"	"q3cmt2"	"q3cmt3"	"q3rmr2"	"q3rmr3"	"q3rmt2"	"q3rmt3"	"q4rmr2"	"q4rmr3"	"q4rmt2"	"q4rmt3"
"BASV9517"	0	0.0001354803747	0	0	0	0.00026586102719	0	0	0	8.54e-05	0	0	0	8.67e-05	0	0	0	0	0	0	0	0.000107184965522	0	0	0	0.000168389147319	0	0
"BASV9585"	0	0	0	0	6.59e-05	2.42e-05	0	0	0	0	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	0	0	0	0	5.99e-05	6.31e-05	0	0
"BASV9661"	7.28e-05	0.0001355	0	0	1.65e-05	7.25e-05	0	0	0	0	0	0	0	0	0	0	2.15e-05	0.0001052	0	0	1.96e-05	0	0	0	5.99e-05	0	0.003721161002233	0
"BASV9663"	0	1.94e-05	0	0	1.65e-05	7.25e-05	0	0	0	2.14e-05	0	0	0	3.47e-05	0	0	2.15e-05	6.31e-05	0	0	5.88e-05	3.57e-05	0	0	0	2.1e-05	0	0
"BASV9804"	0	0	0	0	1.65e-05	0	0	0	5.82e-05	0	0	0	5.44e-05	5.2e-05	0	0	8.61e-05	0	0	0	1.96e-05	0	0	0	0	0	0	0
"BASV9919"	1.82e-05	9.68e-05	0	0	0	4.83e-05	0	0	0	6.41e-05	0	0	0	0	0	0	2.15e-05	8.41e-05	0	0	0	1.79e-05	0	0	2e-05	2.1e-05	0	0
"BASV9951"	0	0	0	0	0	7.25e-05	0	0	1.94e-05	0	0	0	0	0	0	0	2.15e-05	6.31e-05	0	0	0.000117665516159	0	0	0	2e-05	0	0	0
"BASV10005"	3.64e-05	3.87e-05	0	0	4.94e-05	0	0	0	3.88e-05	2.14e-05	0	0	0.000108774474257	0	0	0	4.3e-05	0	0	0	5.88e-05	0	0	0	7.98e-05	0	0	0
"BASV10017"	0	0	0	0	0	2.42e-05	0	0	1.94e-05	0	0	0	1.81e-05	0	0	0	0	0	0	0	1.96e-05	1.79e-05	0	0	0	2.1e-05	0.000496154800298	0
"BASV10080"	1.82e-05	0.0001354803747	0	0.000809061488673	0	0	0	0	0	0	0	0	0	5.2e-05	0	0	0	2.1e-05	0	0	0	0	0	0	2e-05	0.000189437790734	0	0
"BASV10184"	0	3.87e-05	0	0	0	2.42e-05	0	0	0	0	0	0	1.81e-05	1.73e-05	0	0	0	4.21e-05	0	0	0	0	0	0	0	2.1e-05	0.000248077400149	0
"BASV10232"	0	0	0	0	0	9.67e-05	0	0	5.82e-05	0	0	0	0	6.94e-05	0	0	0	0	0	0	0	8.93e-05	0	0	3.99e-05	0.000673556589278	0	0
"BASV10565"	0	0	0	0	0	0	0	0	0	2.14e-05	0	0	0	3.47e-05	0	0	2.15e-05	2.1e-05	0	0	0	1.79e-05	0	0	3.99e-05	2.1e-05	0	0
"BASV10699"	0	0	0	0	4.94e-05	2.42e-05	0	0	1.94e-05	2.14e-05	0	0	0.000108774474257	0	0	0	0.000279738337063	0	0	0	0.000156887354879	0	0	0	2e-05	0	0	0
"BASV10875"	1.82e-05	7.74e-05	0	0	1.65e-05	0	0	0	1.94e-05	0	0.000585480093677	0	0	1.73e-05	0	0	0	0	0	0	5.88e-05	0	0	0	0	0	0	0
"BASV10917"	1.82e-05	0	0	0	0	0	0	0	3.88e-05	0	0	0	0	0	0	0	2.15e-05	2.1e-05	0	0	0	1.79e-05	0	0	0	2.1e-05	0	0.001023541453429
"BASV10929"	0	0	0	0	0	0	0	0	3.88e-05	4.28e-05	0	0	7.26e-05	0	0	0	0	0	0	0	1.96e-05	7.15e-05	0	0	2e-05	0	0	0
"BASV11008"	0	5.81e-05	0	0	0	4.83e-05	0	0	1.94e-05	2.14e-05	0	0	0	0	0	0	0	2.1e-05	0	0	0	1.79e-05	0	0	0	0	0	0
"BASV11075"	1.82e-05	1.94e-05	0	0	1.65e-05	0	0	0	3.88e-05	6.41e-05	0	0	0	3.47e-05	0	0	4.3e-05	0	0	0	0	3.57e-05	0	0	0	4.21e-05	0	0
"BASV11151"	3.64e-05	0	0	0	1.65e-05	0	0	0	0	0	0	0	0	0	0	0	0.000107591668101	0	0	0.001170960187354	3.92e-05	0	0	0	0	0	0.002480774001488	0
"BASV11215"	0	7.74e-05	0	0	0	0	0	0	0	2.14e-05	0	0	5.44e-05	1.73e-05	0	0	0	0	0	0	0	0	0	0.001395673412421	0	6.31e-05	0	0
"BASV11298"	0	1.94e-05	0	0	0	0	0	0	0	2.14e-05	0	0	1.81e-05	1.73e-05	0	0	2.15e-05	2.1e-05	0	0	0	0	0	0	2e-05	0	0	0
"BASV11317"	1.82e-05	0	0	0	0	0	0	0	0	8.54e-05	0	0	5.44e-05	5.2e-05	0	0	0.000107591668101	0	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0.001023541453429
"BASV11326"	1.82e-05	0	0	0	1.65e-05	0	0	0	0	0	0	0	1.81e-05	0	0	0	4.3e-05	0	0	0	9.8e-05	1.79e-05	0	0	5.99e-05	0	0	0
"BASV11915"	0	3.88e-05	0	0	0	2.42e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96e-05	3.58e-05	0	0	2e-05	8.41e-05	0	0
"BASV11933"	3.64e-05	0	0	0	0	0	0	0	1.94e-05	0	0	0	1.81e-05	0	0	0	2.15e-05	0	0	0	0	7.15e-05	0	0	3.99e-05	6.31e-05	0	0
"BASV12162"	0	9.68e-05	0	0	4.94e-05	0	0	0	5.82e-05	2.14e-05	0	0	9.06e-05	1.73e-05	0	0	4.3e-05	6.31e-05	0	0	3.92e-05	3.57e-05	0	0	3.99e-05	2.1e-05	0	0
"BASV12568"	1.82e-05	1.94e-05	0	0	1.65e-05	0	0	0	3.88e-05	0	0	0	9.06e-05	0	0	0	6.46e-05	2.1e-05	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0
"BASV12707"	3.64e-05	0	0	0	4.94e-05	0	0	0	1.94e-05	8.54e-05	0	0	1.81e-05	0	0	0	0	0	0	0	0	3.57e-05	0	0	2e-05	0	0	0
"BASV12793"	1.82e-05	0	0	0	4.94e-05	0	0	0	1.94e-05	2.14e-05	0	0	5.44e-05	0	0	0	2.15e-05	2.1e-05	0	0	0	0	0	0	0	4.21e-05	0	0
"BASV12872"	5.46e-05	0	0	0	6.59e-05	0	0	0	5.82e-05	0	0	0	7.25e-05	0	0	0	0.000107591668101	2.1e-05	0	0	9.8e-05	3.57e-05	0	0	2e-05	0	0	0
"BASV12933"	1.82e-05	1.94e-05	0	0.000809061488673	0	2.42e-05	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BASV12975"	0	0	0	0	0	4.83e-05	0	0	3.88e-05	8.54e-05	0	0	0	0.000121413952198	0	0	4.3e-05	0	0	0	3.92e-05	5.36e-05	0	0	2e-05	6.31e-05	0	0
"BASV13032"	1.82e-05	0	0	0	0	2.42e-05	0	0	0	0	0	0	5.44e-05	0	0	0.001113585746102	0	0	0	0	0	1.79e-05	0	0	5.99e-05	0	0	0
"BASV13257"	0	0	0	0	3.3e-05	0	0	0	0	4.27e-05	0	0	0	1.73e-05	0	0	2.15e-05	0	0	0	9.81e-05	0	0	0	2e-05	0	0	0
"BASV13648"	0	0	0	0	0	2.42e-05	0.000247096614776	0	0	0	0	0	1.81e-05	0	0	0	2.15e-05	0	0	0	0	1.79e-05	0	0	3.99e-05	0	0	0
"BASV13649"	1.82e-05	0	0	0	0	2.42e-05	0	0	1.94e-05	0	0	0	0	1.73e-05	0	0	0	0	0	0	1.96e-05	1.79e-05	0	0	0	2.1e-05	0.000248077400149	0
"BASV13672"	0	0	0	0	1.65e-05	0.00012084592145	0	0	0	0	0	0	0	3.47e-05	0	0	0	6.31e-05	0	0	0	5.36e-05	0	0	2e-05	4.21e-05	0	0
"BASV13797"	1.82e-05	0	0	0	1.65e-05	0	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	2.15e-05	0	0	0	1.96e-05	0	0	0	0	0	0	0
"BASV13836"	0.000109148460097	0	0	0	0	0	0	0	0	2.14e-05	0	0	0	0	0	0	2.15e-05	2.1e-05	0	0	1.96e-05	1.79e-05	0.000911577028259	0	0	0	0	0
"BASV13867"	3.64e-05	1.94e-05	0	0	0	0	0	0	7.76e-05	2.14e-05	0	0	3.63e-05	0	0	0	0	0	0	0	7.84e-05	0	0	0	2e-05	0	0	0
"BASV14142"	1.82e-05	0	0	0	9.89e-05	0	0	0	3.88e-05	0.000128144889155	0	0	0	0	0	0	4.3e-05	0	0	0	1.96e-05	1.79e-05	0	0	2e-05	0	0	0
"BASV14175"	0	0	0	0	0	2.42e-05	0	0	0	4.27e-05	0	0	0	6.94e-05	0	0	2.15e-05	0	0	0	1.96e-05	1.79e-05	0	0	2e-05	4.21e-05	0	0
"BASV14389"	0	0	0	0	0	7.25e-05	0	0	0	2.14e-05	0	0	0	0	0	0	0	4.21e-05	0	0	0	3.57e-05	0	0	2e-05	2.1e-05	0	0
"BASV14516"	0	0	0	0	0	0	0	0	1.94e-05	0	0	0	1.81e-05	0	0	0	0	0	0	0	5.88e-05	3.57e-05	0	0	9.98e-05	2.1e-05	0	0
"BASV14530"	1.82e-05	1.94e-05	0	0	4.94e-05	0	0	0	3.88e-05	0.000106787407629	0	0	7.25e-05	0	0	0	8.61e-05	0	0	0	1.96e-05	1.79e-05	0	0	0	2.1e-05	0	0
"BASV14938"	0	1.94e-05	0	0	1.65e-05	7.25e-05	0	0	0	0	0	0	1.81e-05	3.47e-05	0	0	0	0	0	0.001170960187354	0	0	0	0	0	0	0	0
"BASV14947"	0	3.87e-05	0	0	1.65e-05	4.83e-05	0	0	1.94e-05	4.27e-05	0	0	1.81e-05	3.47e-05	0	0	2.15e-05	6.31e-05	0	0	0	5.36e-05	0	0	0	0	0	0
"BASV15263"	1.82e-05	3.87e-05	0	0	1.65e-05	7.25e-05	0	0	0	4.27e-05	0	0	0	0	0	0	2.15e-05	6.31e-05	0	0	1.96e-05	3.57e-05	0	0	0	4.21e-05	0	0
"BASV15780"	0	1.94e-05	0	0	0	0	0.000247096614776	0	0	0	0	0.000910746812386	0	0	0	0	4.3e-05	0	0.00187265917603	0.002341920374707	0	0	0	0	3.99e-05	2.1e-05	0.002480774001489	0
"BASV16244"	9.1e-05	0	0	0	3.3e-05	2.42e-05	0	0	5.82e-05	0	0	0	3.63e-05	0	0	0	4.3e-05	0	0	0	7.84e-05	3.57e-05	0	0	7.98e-05	0	0	0
"BASV16302"	3.64e-05	0	0	0	3.3e-05	4.83e-05	0	0	0	2.14e-05	0	0	3.63e-05	1.73e-05	0	0	0	0	0	0	1.96e-05	1.79e-05	0	0	0	8.41e-05	0	0
"BASV16504"	0	0	0	0.000809061488673	1.65e-05	0	0	0.000904159132007	0	0	0	0	1.81e-05	0	0	0	2.15e-05	0	0	0	0	0	0	0	2e-05	0	0	0
"BASV17060"	1.82e-05	0	0	0	0	0	0	0	0	2.14e-05	0	0	0	3.47e-05	0	0	0	2.1e-05	0	0	0	3.57e-05	0	0	0	4.21e-05	0	0
"BASV17140"	7.28e-05	1.94e-05	0	0	6.59e-05	0	0	0	1.94e-05	0	0	0	3.63e-05	0	0	0	0	0	0	0	0	1.79e-05	0	0	0	0	0	0.001023541453429
"BASV18097"	0	0	0	0	0.000230706857915	0	0	0	0	2.14e-05	0	0	3.63e-05	0	0	0	0	0	0	0	3.92e-05	0	0	0	7.98e-05	4.2e-05	0	0
"BASV18644"	1.82e-05	0	0	0	6.59e-05	2.42e-05	0.000494193229553	0	0	2.14e-05	0	0	0	0	0	0	0	0	0	0	3.92e-05	5.36e-05	0	0	0	2.1e-05	0	0
"BASV18712"	9.1e-05	0	0	0	1.65e-05	2.42e-05	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0	1.96e-05	0	0	0	2e-05	0	0	0
"BASV18935"	3.64e-05	0	0	0	4.94e-05	0	0	0	1.94e-05	0	0	0	1.81e-05	0	0	0	4.3e-05	4.2e-05	0	0	0	3.57e-05	0.000911577028259	0	2e-05	0.0001263	0	0
"BASV19749"	1.82e-05	0	0	0	3.3e-05	0	0	0	0	0	0	0	1.81e-05	0	0	0	0	4.21e-05	0	0	1.96e-05	0	0	0	9.98e-05	0	0	0
"BASV19789"	0	1.94e-05	0	0	0	0	0	0.000904159132007	0	0.00014950237068	0	0	0	0	0	0	0	2.1e-05	0	0	1.96e-05	0	0	0	2e-05	2.1e-05	0	0
"BASV20659"	0	5.81e-05	0	0	0	0	0	0	0	2.14e-05	0	0	0	1.73e-05	0	0	0	4.21e-05	0	0	0	1.79e-05	0	0	2e-05	2.1e-05	0	0
"BASV22263"	1.82e-05	0	0	0.000809061488673	1.65e-05	0	0	0	0	2.14e-05	0	0	1.81e-05	0	0	0	0	0	0	0	1.96e-05	1.79e-05	0	0.000697836706211	0	0	0	0
"BASV22721"	0	0	0	0	0	0	0	0	1.94e-05	0.000128144889155	0	0	1.81e-05	1.73e-05	0	0	0	0	0	0	1.96e-05	3.57e-05	0	0	0	0	0	0
"BASV22782"	0	1.94e-05	0	0	0	0	0	0	1.94e-05	0	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	0	3.57e-05	0	0	0	0	0	0
"BASV22911"	3.64e-05	0	0	0	0	0	0	0	0	4.27e-05	0	0	1.81e-05	0	0	0	2.15e-05	0	0	0	0	0	0	0	2e-05	2.1e-05	0	0
"BASV23038"	5.46e-05	0	0	0	1.65e-05	0	0	0	0	0	0	0	3.63e-05	0	0	0	0	0	0	0	0	1.79e-05	0	0	2e-05	6.31e-05	0	0
"BASV24466"	0	0	0	0	0	2.42e-05	0	0.000904159132007	0	0	0	0	0	3.47e-05	0	0	2.15e-05	4.21e-05	0	0	3.92e-05	1.79e-05	0	0	2e-05	0	0	0
"BASV25588"	0	1.94e-05	0	0	3.3e-05	0	0	0	0	2.14e-05	0	0	1.81e-05	0	0	0	0	4.21e-05	0	0	1.96e-05	0	0	0	2e-05	0	0	0
"BASV27297"	0	1.94e-05	0	0	3.3e-05	0	0	0	0	0	0	0	5.44e-05	1.73e-05	0	0	0	0	0	0	0	1.79e-05	0	0	0	2.1e-05	0	0
"BASV33354"	0	0	0	0	1.65e-05	0	0	0	0	0	0	0	1.81e-05	3.47e-05	0	0	0	0	0	0	1.96e-05	1.79e-05	0	0	0	2.1e-05	0	0
"BASV37109"	3.64e-05	0	0	0.000809061488673	0	2.42e-05	0	0	0	0	0	0	1.81e-05	1.73e-05	0	0	0	2.1e-05	0	0	0	0	0	0	2e-05	0	0.000248077400149	0
"FASV3"	0.04873797802968	0.045643878492691	0.494478527607361	0.543516355140186	0.030864910017358	0.036779905755911	0.44328003457217	0.431003259688519	0.025452431180584	0.07410672750406	0.520452567449957	0.546051816040661	0.03013548679912	0.018530111431074	0.288784836529806	0.429885045039608	0.049090909090908	0.01284966314964	0.160493827160494	0	0.079328269893801	0.016751221376042	0.684977578475337	0.271649138509734	0.04345716662046	0.014481343792021	0	0.284552845528456
"FASV8"	0.001697683894638	0.002367926839226	0.001840490797546	0.005549065420561	0.015749976573945	0.024609422808871	0.036408815903198	0.022817819630569	0.015888484903332	0.019355734650785	0.013054830287207	0.008925251022685	0.01506770006667	0.026417929134844	0.00349040139616	0.00377216144851	0.002424242424243	0.004162519229029	0.049382716049383	0	0.020597698789824	0.003432020624285	0.008688340807175	0.012307003803983	0.003534774105906	0.004758128469468	0	0.073170731707318
"FASV10"	0	0.000163305299257	0	0	0.000465726745417	0.000894893420793	0	0	0.000771287535993	0.000270709258257	0	0.002231312755673	0	0	0	0	0.012424242424242	0.522728005522878	0	0	0	4.09e-05	0	0.001566345938689	0	6.9e-05	0	0.008130081300813
"FASV11"	0.023054674201851	0.024332536939658	0.000613496932515	0	0.002667327702274	0.005780981157268	0.000540190146932	0.000724375226367	0.01912791172357	0.018408252246886	0.000435161009574	0.001239618197595	0.003133600013334	0.005258545135845	9.19e-05	0	0.02560606060606	0.007118484779658	0.012345679012346	0	0.017337624401086	0.005393069030887	0.000420403587444	0	0.007693354643748	0.004241003016929	0	0
"FASV14"	0.000383330595257	0.001633052992569	0.000613496932515	0.000584112149533	0.002032262161819	0.326293590353121	0.000648228176318	0.012314378848244	0.014345909831346	0.001015159718462	0.002175805047868	0.007809594644849	0.000600040002667	0.488043069988732	0.00064296867824	0.412910218521312	0.019696969696969	0.000181	0.006172839506173	0	0.007508047023957	0.702361615231247	0.00140134529148	0.512195121951221	0.001594122539507	0.683205268903217	0	0.142276422764228
"FASV16"	0.001095230272164	0.00596069077325	0.001840490797546	0.013726635514019	0.005249971789661	0.016197470459793	0.00680639585134	0.024628757696487	0.009563946277252	0.027070971196535	0.026544821583988	0.051444155200199	0.000800082225482	0.007762614248153	0.00110223201984	0.006554178498681	0.003484848484849	0.001146274581486	0.049382716049383	0	0.012793292467276	0.0137686205916	0.010369955156951	0.008055493398971	0.00298030637649	0.003792711098852	0	0.056910569105692
"FASV18"	0.010623733639998	0.022209568049318	0	0.000292056074766	0.001100769875947	0.002648864388882	0.000432152117545	0	0.011672132208968	0.012181939306984	0.000870322019147	0.000495847279038	0.000800053336889	0.001627644923	9.19e-05	0	0.011666666666667	0.004222845594667	0	0	0.009335643516918	0.001144021425069	0.000140134529148	0.000223763705527	0.002148599944552	0.001275730096887	0	0
"FASV19"	0.000438092108866	0.000489915897771	0.000613496932515	0.000292056074766	0.000677420720606	0.000572727435434	0.000756266205704	0.002535313292285	0.00082270670506	0.000609095831077	0.001740644038294	0.000743770918557	0.00026668444563	0.001126831100538	9.19e-05	0.000141456054319	0.000909090909091	0.000180979096914	0.012345679012346	0	0.00261793544085	0.00049027618892	0.000140134529148	0.002461400760797	0.002009980593291	0.000275833534462	0	0
"FASV20"	0.04556173326762	0.036008913186903	0.00122699386503	0	0.011135086709852	0.032269620510801	0.000108038029386	0.000362187613184	0.006684472809543	0.005820249052518	0.003916449086162	0.000743770918557	0.0252017090006	0.00187805183423	0.00091857401488	0	0.053636363636363	0.020812596145145	0	0	0.02958755756977	0.005515607125347	0.001821748878924	0.001566345938689	0.006861657887441	0.024445767799883	0	0.004065040650407
"FASV27"	0.007447719796287	0.001633242394055	0	0.001460280373832	0.007959577082011	0.000465361450074	0.000324114088159	0.003259688518654	0.004884763554092	0.001827400920411	0.001305483028722	0.000619809098799	0.012600926721782	0.001502441467384	0.0037660067328	0.0001415	0.004848484848484	0.000573210925105	0.006172839506173	0	0.006668338602123	0.002655768246445	0.000560538116592	0.003580219288432	0.0079706030219	0.000379437575423	0	0
"FASV29"	0.016921307704945	0.01183963419613	0.045398773006135	0	0.008213726237351	0.005691478889625	0.019554883318929	0.002897500905469	0.005758946935418	0.00879805089334	0.018711923411663	0.002231312755672	0.005267017801187	0.003255289846	0.015706806282723	0.001320256506978	0.018333333333333	0.006424757940458	0.012345679012346	0	0.015460607557422	0.002124530151986	0.012191704035874	0.000895054822108	0.029179373440532	0.002172189083888	0	0.004065040650407
"FASV30"	0	0.005307422225851	0.000613496932515	0	0	3.58e-05	0	0	0	0.001285868976719	0.012184508268059	0	0	0.003380493301615	9.19e-05	0	0.00030303030303	0.118873061210148	0	0	0	0.00077631428338	0.001121076233184	0.000447527411054	0	0.072302886029031	0	0
"FASV32"	0.0186737146268	0.010124928553932	0	0	0.001227825056099	0.000178979591216	0	0.000362187613184	0.012700534759358	0.009677855982675	0.001305483028721	0.000247923639519	0.000333355557037	0.000876424189307	0	0	0.018181818181818	0.002624196905257	0	0	0.000543354210916	0.000326894443537	0	0.000223763705527	0.001524812863875	3.45e-05	0	0
"FASV35"	0.024806965664531	0.005307422225851	0.03558282208589	0.001168224299065	0.021719801854439	0.005834660748483	0.042134831460674	0.001086562839551	0.012854792266557	0.007579859231186	0.046562228024369	0.00508243461014	0.011534102273485	0.003130086390384	0.054836042987049	0.000282912108638	0.013181818181818	0.00509757789642	0.006172839506173	0	0.006964682637688	0.000898839679686	0.014153587443946	0.000895054822108	0.029595231494317	0.002516981001965	0	0.008130081300813
"FASV36"	0.000164323027216	0.000326657948885	0	0.000292056074766	0.000296393975189	0	0.000108038029386	0.001086562839551	0.000257095845331	0.00277476989713	0.002175805047868	0.000247923639519	0.000200013334222	0.000250406911231	0.00018370533664	4.72e-05	0.00030303030303	9.05e-05	0	0	0.0001482	0	0.000140134529148	0.001790109644216	0.000138619351261	6.9e-05	0	0.004065040650407
"FASV37"	0.006845266173814	0.009635012656161	0.01042944785276	0.000584112149532	0.013548336822051	0.012080973876469	0.006482281763181	0.006157189424122	0.026892206252571	0.015836514293448	0.033942558746737	0.012768067435231	0.085672464824321	0.000876424189307	0.0042252700744	0.000235756054319	0.016666666666666	0.001930401420686	0.006172839506173	0	0.017930358261299	0.002451368246446	0.014293721973094	0.001790109644216	0.032021050790131	0.002344626659311	0	0.008130081300814
"FASV40"	0.0046547286567	0.008328570262105	0	0	0.001820568186629	0.001610800447443	0.001296456352636	0	0.011672151378034	0.007715213860314	0.001740644038294	0.00012396181976	0.001200080005334	0.002003255289846	0.00018370533664	0	0.006666666666667	0.001809790969143	0.018518518518519	0	0.002914299827118	0.000694557934303	0.002242152466368	0	0.002356528971444	0.000448229493501	0	0
"FASV43"	0.001150030272165	0.013391081889442	0.001840490797546	0.001460280373831	0.000254016385114	0.005405149186549	0.000108038029386	0.014487504527345	0.000925525874126	0.039523619761774	0.00609225413403	0.020577662080081	0.001200080005333	0.000751220733692	0	0.002122032742361	0.004393939393939	0.00422285604621	0.061728395061728	0	9.88e-05	0.005924276172578	0.000840807174888	0.006265383754755	0.000277238702522	0.003034272920042	0	0.008130081300814
"FASV45"	0.01987842943979	0.001959663591084	0	0	0.006689529615987	0.001736080038659	0.016097666378565	0.000362187613184	0.014551624845743	0.003654574986465	0.008268059181897	0.001611503656874	0.008267217814521	0.001627644923	0.226049416735556	0.000141456054319	0.008939393939394	0.001176364129943	0.012345679012346	0	0.008742899481353	0.002042817453832	0.007707399103139	0.001566345938689	0.01254505128916	0.000655104644347	0	0.008130081300813
"FASV46"	0.002354937517113	0.006695754021393	0	0	0.017739899940727	0.008054054392999	0.000216076058773	0.002535313292286	0.001388202550391	0.003045637953438	0.000435161009574	0.000619809098798	0.01000084004267	0.002003255289846	9.19e-05	0	0.001666666666666	0.00171938550659	0	0	0.004643187898246	0.00040860714169	0.000140134529148	0	0.022040447823674	0.002586043426542	0	0
"FASV49"	0.000985707244948	0.018126935567894	0	0	0.000550404335493	0.007982399969574	0.000216076058773	0	0.002468100946113	0.004805089334055	0	0.000619809098798	0.000733411114074	0.013396769750845	0	0.000188608072426	0.002878787878788	0.000663590022019	0.006172839506173	0	0.005433440355643	0.012216048373917	0	0	0.000901025783199	0.002620418577389	0	0
"FASV51"	0.010349926071956	0.001714705642198	0.000613496932515	0.000292056074766	0.000677381925568	0.001467614053299	0.000108038029386	0.000724375226367	0.00503907856849	0.006767731456416	0.000435161009574	0.000247923639519	0.00026668444563	0.001252034556154	0	0	0.002575757575758	0.000603263656381	0	0	0.007557421585576	0.000326850792613	0	0	0.000623787080676	0.000448229493501	0	0
"FASV56"	0.004819013197525	0.001224789744427	0	0	0.003344764807994	0.001181250335583	0.000432152117545	0.000362187613184	0.002468120115179	0.001827287493232	0	0.00012396181976	0.012000800053337	0.001252034556154	0	0	0.003636363636363	0.001236690495581	0	0	0.002914299827117	0.000408550792613	0.00070067264574	0.000671291116581	0.005614083726088	0.001930834741233	0	0
"FASV58"	5.48e-05	0.000816526496285	0	0.001168224299065	8.46e-05	0.0001074	0.000108038029386	0.001086562839551	0.000514115014398	0.000676863887384	0.000435161009574	0.000991694558077	6.67e-05	0.000500813822462	0	0	0.00030303030303	0.000181	0	0	0.0001976	0.00057203809446	0.000280269058296	0	0.000346529026892	0	0	0
"FASV60"	0.000492853622474	0.007757001714706	0.000613496932515	0	0.010838731529701	0.000447443308933	0.056719965427831	0.000362187613184	0.003650761003702	0.001015159718462	0.003046127067015	0.001363580017355	0.001200080005334	0.001252034556154	9.19e-05	0.000188608072426	0.007727272727273	0.000422284559467	0.012345679012346	0	0.003754013336626	0.00098055237784	0.000140134529148	0.000895054822108	0.003049625727752	0.002723856152812	0	0
"FASV62"	0.02984506340288	0.001796405642198	0	0	0.068758131576273	0.009450002684659	0.002160760587726	0.002897500905469	0.009872480460715	0.007173840714673	0.002175805047868	0.001487541837114	0.027335213454231	0.005258545135846	9.19e-05	0.000424368162957	0.049848484848485	0.006605747488915	0.006172839506173	0	0.04341814319585	0.004085653162281	0.000560538116592	0.000895054822108	0.016565002800111	0.004172003016929	0	0
"FASV66"	5.48e-05	8.17e-05	0	0	0.013252042846861	0.020385521690263	0.014152981849611	0.075697211155379	5.14e-05	0	0.001740644038294	0.000247923639519	0.004333651130076	0.004006510579692	0.015247590272802	0.01523010184836	0.000757575757576	3.02e-05	0.006172839506173	0	0.006915287725364	0.007762749975486	0.016255605381166	0.030208100246141	0.025505960632104	0.003310002413543	0	0.024390243902439
"FASV69"	0.006516697092164	0.001878010941455	0.008588957055213	0.002044392523364	0.001947590596554	0.001807680038659	0.00648228176318	0.005070626584571	0.007764275359933	0.011031424959393	0.013925152306354	0.016486922028016	0.000666740002667	0.004131714035306	0.007715624138881	0.017682002753678	0.00030303030303	0.004192682411848	0	0	0.004494952284514	0.00012256904723	0.020739910313902	0.000447527411054	0.000623787080676	0.004103044633314	0	0.004065040650407
"FASV71"	0.008488227041236	0.026128895231485	0.001226993865031	0.000584112149532	0.003683397578218	0.004653464836325	0.001944684528954	0.000362187613184	0.006221623611683	0.007512249972927	0.001305483028722	0.000495847279039	0.002466888899261	0.00726180042569	0.0001838	0	0.005454545454545	0.006032778369982	0.012345679012346	0	0.008248970708816	0.002001979359373	0.00070067264574	0	0.00977264491267	0.001379417370617	0	0
"FASV75"	0.006188128010513	0.00269453743774	0	0.000292056074766	0.002116900956858	0.004510262568683	0.000756266205704	0.000362187613184	0.003085111805842	0.004940466648619	0.002610966057443	0.000495847279039	0.004800377798521	0.003255289846001	0.00183710069808	0	0.004242424242426	0.000241279096914	0	0	0.002469776142257	0.00061290714169	0	0.000223763705527	0.0106736803715	0.001827459590387	0	0
"FASV76"	0.021685559388862	0.00106148444517	0	0	0.000719720720606	0.001986655094589	0	0	0.001439717564788	0.002639415268002	0.000870322019147	0.000247923639519	0.001333422228148	0.002128458745461	0	0	0.007727272727272	0.000422284559466	0	0	0.001975811755989	0.000408563490766	0	0	0.000970316107569	0.00213770989208	0	0
"FASV78"	0.000273923027216	8.17e-05	0	0	0.000127	0.003203716768385	0	0.000362187613184	5.14e-05	0.000338409258257	0.000435161009574	0	0.0002001	0.000626017278077	9.19e-05	0	0.00030303030303	6.04e-05	0	0	0.000839744035564	4.09e-05	0.001821748878924	0.001566345938689	0.000485138702522	0.000413791918077	0	0
"FASV81"	0.002299983571546	0.014534218984241	0	0	0.000719759515644	0.000787502491364	0	0	0.00149115590292	0.002707092582566	0.000435161009574	0.000247923639519	0.000800082225482	0.000250406911231	0	0	0.004848484848485	0.000844542753295	0.012345679012346	0	0.001136098246481	0.00012256904723	0	0.000223763705527	0.000623787080676	0.000172395959039	0	0
